feature,coefficient,abs_coefficient
кций,-0.6132542287479572,0.6132542287479572
 eve,-0.6132350010542736,0.6132350010542736
есне,0.6132290227355057,0.6132290227355057
 уйд,-0.6131958627464236,0.6131958627464236
хера,-0.6131569286115952,0.6131569286115952
цт,0.6131395736355244,0.6131395736355244
пече,-0.6129866201225621,0.6129866201225621
ушае,-0.6128105582724503,0.6128105582724503
сяца,0.6127687169988772,0.6127687169988772
"ус,",-0.6126916673450183,0.6126916673450183
14 ,0.6126696163627763,0.6126696163627763
аро,0.6126090698795869,0.6126090698795869
ван ,-0.6125732544163293,0.6125732544163293
пике,-0.6125318067016634,0.6125318067016634
ии. ,-0.6124985500914982,0.6124985500914982
обсл,0.6123938949252754,0.6123938949252754
ый ,-0.6122935621072128,0.6122935621072128
тавш,-0.612260963630815,0.612260963630815
лла,-0.6122260044124379,0.6122260044124379
ошл,-0.6122033200485167,0.6122033200485167
 Po,-0.6121400719194111,0.6121400719194111
ржу,-0.6121140539259647,0.6121140539259647
po,0.6121037147394502,0.6121037147394502
 26 ,-0.6120531814048777,0.6120531814048777
 ист,0.6120299638885122,0.6120299638885122
 66 ,-0.6119643811433437,0.6119643811433437
"сть,",-0.6119099449041698,0.6119099449041698
rue ,-0.611901614489814,0.611901614489814
ници,-0.6118513491534086,0.6118513491534086
грал,0.6118448378278726,0.6118448378278726
чико,0.6118112530158124,0.6118112530158124
57 ,-0.6117948493534742,0.6117948493534742
нфл,-0.6117706526543073,0.6117706526543073
реры,-0.6117507981151249,0.6117507981151249
hs ,-0.6117442693969862,0.6117442693969862
монс,-0.6117419691576579,0.6117419691576579
 аме,-0.6116038571264913,0.6116038571264913
lob,-0.6115993344986631,0.6115993344986631
dow ,-0.6115031396601254,0.6115031396601254
etc,-0.611473248070575,0.611473248070575
арми,-0.611429215971244,0.611429215971244
Похо,-0.6114178654378577,0.6114178654378577
бок,-0.6114065325548473,0.6114065325548473
ed,-0.6112075702729305,0.6112075702729305
итир,-0.6111715409266594,0.6111715409266594
ой ,-0.6111268622389131,0.6111268622389131
етя,0.6110889565343045,0.6110889565343045
ойк,-0.6110460514202974,0.6110460514202974
ефл,-0.6110268072747919,0.6110268072747919
 log,-0.6110072240642814,0.6110072240642814
ят ,-0.610791892578145,0.610791892578145
ушил,-0.6107854686558031,0.6107854686558031
инфе,-0.6107496363560531,0.6107496363560531
Те ,-0.6107282799516884,0.6107282799516884
ever,-0.6106982588970727,0.6106982588970727
"оп,",-0.6106493735597462,0.6106493735597462
пятн,-0.6105362042292894,0.6105362042292894
nd,-0.6105181062056498,0.6105181062056498
",с",-0.6105076041544726,0.6105076041544726
елю ,-0.6102733053905405,0.6102733053905405
журн,-0.6102552382102804,0.6102552382102804
сенн,-0.6102285020721178,0.6102285020721178
апа,0.6101984697765752,0.6101984697765752
sco,-0.6101287064043485,0.6101287064043485
οч,0.6100760591140656,0.6100760591140656
маг,0.6100433614222733,0.6100433614222733
бост,-0.6100427076388362,0.6100427076388362
наси,0.6100392077355494,0.6100392077355494
мны,-0.6100187597731898,0.6100187597731898
аине,-0.6100173835193429,0.6100173835193429
фере,-0.6098711202346492,0.6098711202346492
 Те ,-0.6098698778722256,0.6098698778722256
эп,-0.6097443584217364,0.6097443584217364
ипов,0.6097295167685965,0.6097295167685965
retu,-0.6097085912002549,0.6097085912002549
лног,-0.6096628710492713,0.6096628710492713
ывод,0.6095734892931193,0.6095734892931193
идел,0.6095472299608788,0.6095472299608788
кал ,-0.6094478280077247,0.6094478280077247
ыдае,0.6094344565795684,0.6094344565795684
tco,0.6094095435392776,0.6094095435392776
ерка,0.6094035548539091,0.6094035548539091
rect,0.6093576255497288,0.6093576255497288
цар,-0.6093423552212753,0.6093423552212753
щила,-0.6092585175613511,0.6092585175613511
ьки,-0.6092341544195017,0.6092341544195017
икац,0.609094276485313,0.609094276485313
саю,0.6090778807046809,0.6090778807046809
tart,0.6090356816048987,0.6090356816048987
xcep,-0.608962191432773,0.608962191432773
99 ,0.6089127709099218,0.6089127709099218
недр,-0.6088938223524774,0.6088938223524774
тогр,-0.6088841593345057,0.6088841593345057
let ,0.6087878731213177,0.6087878731213177
 оле,-0.6087222798282835,0.6087222798282835
тκ,0.6087024137828825,0.6087024137828825
есно,0.6086437840019169,0.6086437840019169
жис,0.608633966129209,0.608633966129209
"жа,",-0.6085836519416028,0.6085836519416028
poч,0.6085250500517203,0.6085250500517203
ицеп,-0.6084961166372403,0.6084961166372403
эфир,-0.6084703939562792,0.6084703939562792
inp,-0.6084455815379626,0.6084455815379626
фе,-0.6084393668701888,0.6084393668701888
ьны ,-0.608416946426114,0.608416946426114
тоял,-0.6083193816499924,0.6083193816499924
mach,-0.6082758067419222,0.6082758067419222
пью,0.6082347775591714,0.6082347775591714
кап,0.6082042026743066,0.6082042026743066
хож,-0.6081578861803737,0.6081578861803737
wn,-0.6081069063154626,0.6081069063154626
веша,-0.6081057339697282,0.6081057339697282
зыки,-0.608101700830068,0.608101700830068
исв,-0.6080673234770995,0.6080673234770995
йро,0.6080607635897242,0.6080607635897242
тече,-0.6080506797276408,0.6080506797276408
 дво,-0.6079613501569794,0.6079613501569794
упл,-0.6079507530534728,0.6079507530534728
оце,-0.6079296839120015,0.6079296839120015
лель,-0.6079148381132822,0.6079148381132822
воём,0.6078803556511007,0.6078803556511007
тели,0.6078638118365898,0.6078638118365898
"бы, ",-0.6078487273839015,0.6078487273839015
aли,0.6078083268279978,0.6078083268279978
"10, ",-0.6078039442416243,0.6078039442416243
"рю, ",-0.607758363710287,0.607758363710287
плох,-0.607657025572793,0.607657025572793
тажи,-0.6076444249928856,0.6076444249928856
ейл,0.6075672950913557,0.6075672950913557
гче ,-0.6074807184048396,0.6074807184048396
tb,-0.6074083231599425,0.6074083231599425
анш,-0.6073480975077039,0.6073480975077039
лжна,-0.6073420005564664,0.6073420005564664
шан,-0.6073121597279224,0.6073121597279224
ськ,0.6072895702677445,0.6072895702677445
ха,-0.6072704830747548,0.6072704830747548
ктоп,-0.6072642449406225,0.6072642449406225
айке,-0.6072637453120708,0.6072637453120708
ress,-0.6070787490893065,0.6070787490893065
roc,-0.6070719861820841,0.6070719861820841
атно,-0.6070154509612129,0.6070154509612129
ган ,0.6069191216026384,0.6069191216026384
изне,0.6068999752426842,0.6068999752426842
ild ,-0.6068846886125762,0.6068846886125762
нети,0.6068631842135013,0.6068631842135013
ржан,-0.6068622218297415,0.6068622218297415
шил ,-0.6067771405369348,0.6067771405369348
 пом,0.6067085191495953,0.6067085191495953
сигн,0.6065848786843838,0.6065848786843838
мото,-0.6065460672001629,0.6065460672001629
тоно,-0.6065035656909021,0.6065035656909021
епе,-0.606411277899861,0.606411277899861
рико,-0.6063364614655556,0.6063364614655556
вщ,0.6063193954752388,0.6063193954752388
сиб,-0.6063112621112142,0.6063112621112142
нень,0.6062670933400434,0.6062670933400434
тлад,-0.606212093723604,0.606212093723604
ьшой,-0.6061946784627594,0.6061946784627594
неа,-0.6061387528447781,0.6061387528447781
цем ,-0.6060802742772078,0.6060802742772078
Влад,-0.6060013159408331,0.6060013159408331
 шан,0.6059708951698844,0.6059708951698844
зке,-0.6058798437922572,0.6058798437922572
ущу,-0.6058160428412189,0.6058160428412189
умат,-0.6058033059596641,0.6058033059596641
иня,0.6057802091767439,0.6057802091767439
хие ,-0.6057294470590238,0.6057294470590238
йчи,-0.6057115122858172,0.6057115122858172
ерни,-0.6056866005571783,0.6056866005571783
аги,-0.6055952957966759,0.6055952957966759
навл,-0.6055289539396443,0.6055289539396443
лак,0.6055049447881301,0.6055049447881301
ахи,0.6054607276165404,0.6054607276165404
митс,0.6053969614110215,0.6053969614110215
 уче,-0.6053884128009742,0.6053884128009742
"род,",-0.6052646063589303,0.6052646063589303
оес,-0.6052017985907826,0.6052017985907826
рамн,-0.6051995244107,0.6051995244107
мую ,0.6051593950400482,0.6051593950400482
нча,-0.6051376340073158,0.6051376340073158
яз,-0.6051215933369022,0.6051215933369022
вычи,-0.6050624332493361,0.6050624332493361
няет,-0.6050080100334562,0.6050080100334562
лyч,0.604984119600091,0.604984119600091
ягко,-0.6048798625443135,0.6048798625443135
оянн,0.604842022358837,0.604842022358837
приз,-0.6047933698151617,0.6047933698151617
если,-0.6046795718336968,0.6046795718336968
ртны,-0.604567457314751,0.604567457314751
ram ,-0.6045146442169321,0.6045146442169321
 рa,0.6044642217468718,0.6044642217468718
евое,-0.60433103120391,0.60433103120391
" 11,",-0.6043092399778974,0.6043092399778974
сзад,-0.6042136047794121,0.6042136047794121
ино,-0.6041627228748693,0.6041627228748693
 Се,-0.6041280324177407,0.6041280324177407
евыс,-0.6039784964815722,0.6039784964815722
амал,-0.6039747124172182,0.6039747124172182
инз,-0.60390790937075,0.60390790937075
вели,-0.6038912678896043,0.6038912678896043
чим ,0.6038677349683679,0.6038677349683679
ush,0.603851167106826,0.603851167106826
 dis,-0.6038379391255131,0.6038379391255131
 Уж,-0.6037821288389844,0.6037821288389844
ory ,-0.6037604210162617,0.6037604210162617
aй,0.603708265186583,0.603708265186583
ужо,-0.6036609637305591,0.6036609637305591
иво ,0.6036276099138,0.6036276099138
аций,-0.6036186534684513,0.6036186534684513
естк,-0.6035174213486144,0.6035174213486144
",я ",-0.6033931056051209,0.6033931056051209
 ана,-0.6032650293525255,0.6032650293525255
рвак,-0.6032381819261042,0.6032381819261042
tti,-0.60319582934896,0.60319582934896
разм,0.6031840313976118,0.6031840313976118
лабе,-0.603177440071115,0.603177440071115
йт ,-0.6031348903909484,0.6031348903909484
раще,-0.603102634111427,0.603102634111427
y.,-0.6030917605090945,0.6030917605090945
 мaг,0.6030400486556781,0.6030400486556781
bui,-0.6030334517201815,0.6030334517201815
бстр,-0.6030180804409531,0.6030180804409531
бые ,0.6030166893370249,0.6030166893370249
ою,0.6029990079692134,0.6029990079692134
осом,0.602994407006146,0.602994407006146
еком,0.6028350086811642,0.6028350086811642
гоно,0.6028201680884344,0.6028201680884344
стич,0.6027195928913897,0.6027195928913897
Врод,-0.6027076593337662,0.6027076593337662
моп,-0.6026950891336899,0.6026950891336899
вую,-0.6026009126709168,0.6026009126709168
"ля, ",-0.602599541017476,0.602599541017476
пен ,-0.6024605689409814,0.6024605689409814
пет,0.6023606481527977,0.6023606481527977
ыба,-0.6023144813884757,0.6023144813884757
моде,-0.6021868865180018,0.6021868865180018
дёт,0.6021754932414672,0.6021754932414672
 nat,0.6021310614479213,0.6021310614479213
нжен,-0.6020920350350436,0.6020920350350436
ize ,-0.6020814602894107,0.6020814602894107
коит,-0.6019342583340037,0.6019342583340037
заку,-0.6019265889590368,0.6019265889590368
роле,0.601913838713943,0.601913838713943
ρт,0.6018991646388442,0.6018991646388442
ray ,-0.6018079266558741,0.6018079266558741
взле,-0.601754565044827,0.601754565044827
рня ,0.6015864759790654,0.6015864759790654
Вро,-0.601563080895995,0.601563080895995
yбл,0.6015060505200253,0.6015060505200253
ачае,-0.6014809103208545,0.6014809103208545
 Вро,-0.6013291319443871,0.6013291319443871
слеж,0.6012875913392953,0.6012875913392953
авни,-0.6011952662798983,0.6011952662798983
одеж,0.6011621535672391,0.6011621535672391
отят,0.6011290335167342,0.6011290335167342
рбл,-0.6011266877246486,0.6011266877246486
ёрны,-0.6010927627439612,0.6010927627439612
ыя,0.6010661673602459,0.6010661673602459
инил,-0.6010639886713375,0.6010639886713375
хив,0.6010183779076415,0.6010183779076415
 Пу,-0.6010059455211807,0.6010059455211807
уρ,0.6009856062294188,0.6009856062294188
 ед,-0.6009671620420541,0.6009671620420541
 gen,-0.6009103331334315,0.6009103331334315
айна,-0.6009066554682572,0.6009066554682572
шены,-0.6008893783320443,0.6008893783320443
pубл,0.600878186068363,0.600878186068363
iy,0.6008318740542286,0.6008318740542286
ьзо,-0.6007775406743017,0.6007775406743017
Кр,-0.6007394141786708,0.6007394141786708
етат,-0.6007242913204695,0.6007242913204695
eate,-0.6007110703742746,0.6007110703742746
ттуд,-0.6006693598245145,0.6006693598245145
rks,-0.6006299011427295,0.6006299011427295
вав,-0.6005504575993922,0.6005504575993922
yс,0.6005414840762051,0.6005414840762051
дб,0.6004300595039483,0.6004300595039483
ышк,-0.6004211710273597,0.6004211710273597
лика,-0.6003055099241515,0.6003055099241515
xml ,-0.6003044427360344,0.6003044427360344
бами,-0.6002893385483106,0.6002893385483106
 дл,-0.6002849769647902,0.6002849769647902
баг ,-0.6002833020515622,0.6002833020515622
room,-0.6002228100558433,0.6002228100558433
шей,0.6001615281720534,0.6001615281720534
чено,0.6001103547663006,0.6001103547663006
бp,0.60009360080709,0.60009360080709
юни,0.6000689361446999,0.6000689361446999
есе,-0.6000418792705171,0.6000418792705171
окое,0.6000204104451158,0.6000204104451158
бир,0.5999142399442351,0.5999142399442351
рех,0.5998705928710756,0.5998705928710756
ылку,-0.5998636781311629,0.5998636781311629
ойч,-0.5998524715214444,0.5998524715214444
bin,-0.5998184226611203,0.5998184226611203
 бом,0.5998052057861488,0.5998052057861488
опн,-0.5997052689822933,0.5997052689822933
Hyжн,0.5996500034119255,0.5996500034119255
бизн,0.5995815115686662,0.5995815115686662
"сё,",-0.599574327084037,0.599574327084037
идти,-0.5995199143108946,0.5995199143108946
Мини,0.5994136700670174,0.5994136700670174
 ца,-0.5994036316332045,0.5994036316332045
ᴄ ,0.5993276830066102,0.5993276830066102
 На,0.5992182661496981,0.5992182661496981
ажаю,-0.5992178276702005,0.5992178276702005
ые. ,-0.5991524851475124,0.5991524851475124
 ...,0.5991521232091818,0.5991521232091818
 вл,-0.5991421588249123,0.5991421588249123
Уж,-0.5990793311711935,0.5990793311711935
ьем,-0.5990402883895078,0.5990402883895078
proc,-0.5990246080106039,0.5990246080106039
cов,0.598973496829587,0.598973496829587
льзо,-0.5989456828785868,0.5989456828785868
удом,0.5989218201749467,0.5989218201749467
айду,-0.5988913046826227,0.5988913046826227
тту,-0.5988860937238905,0.5988860937238905
ецко,0.5988774045398835,0.5988774045398835
 нью,-0.5988586569834792,0.5988586569834792
"ще,",-0.5988486181797765,0.5988486181797765
mple,-0.5986825731759088,0.5986825731759088
языв,-0.5984544258740403,0.5984544258740403
ьем ,-0.5983518413921585,0.5983518413921585
низа,-0.5983476958616922,0.5983476958616922
вано,-0.5983413401042059,0.5983413401042059
 сл,-0.598283130548126,0.598283130548126
аруш,-0.5982782104857186,0.5982782104857186
rog,-0.5982021720081331,0.5982021720081331
нyжн,0.5981735361536977,0.5981735361536977
бимо,-0.5977874342913168,0.5977874342913168
 сах,0.5977749944608113,0.5977749944608113
фин ,0.5977739573019794,0.5977739573019794
nti,-0.5976887904922519,0.5976887904922519
 пк,-0.5976802306831093,0.5976802306831093
bitc,-0.5976180663522572,0.5976180663522572
рута,-0.5974772210736679,0.5974772210736679
 пол,-0.5974399178721497,0.5974399178721497
нфра,-0.597435503326366,0.597435503326366
итм,-0.5974326844971434,0.5974326844971434
 шту,0.5972391314632172,0.5972391314632172
охой,0.5972039749450668,0.5972039749450668
спех,-0.5971411210912878,0.5971411210912878
тра ,0.5971337812762703,0.5971337812762703
зад ,-0.5970370316355822,0.5970370316355822
ысяч,0.5969523574491117,0.5969523574491117
ном ,0.596907750423287,0.596907750423287
"ан, ",-0.5969010429789672,0.5969010429789672
ture,-0.5968934266451515,0.5968934266451515
Котл,-0.5968402727208775,0.5968402727208775
ашни,0.596837307287984,0.596837307287984
yр,0.5968134618387816,0.5968134618387816
